name,year,salary,ast,blk,dreb,ft_p,oreb,per,pf,pts,stl,three_p,to,ts,two_p
duane ferrell,1998,1430000,26,6,22,0.545,25,6.4,50,94,21,0.0,18,0.389,0.39
duane ferrell,1999,1625000,0,1,1,0.75,5,-2.3,4,5,1,0.0,1,0.159,0.071
dwayne schintzius,1991,650000,17,29,93,0.55,28,10.1,64,158,2,0.0,34,0.458,0.444
dwayne schintzius,1992,140000,20,28,75,0.833,43,10.6,67,110,6,0.0,19,0.45,0.442
dwayne schintzius,1993,921000,2,2,6,1.0,2,12.5,4,7,2,0.0,0,0.421,0.286
dwayne schintzius,1996,625000,14,12,55,0.619,23,11.9,53,111,9,0.0,19,0.465,0.445
dwayne schintzius,1999,550000,8,3,12,0.75,7,0.7,17,11,0,0.0,10,0.31,0.25
dwight howard,2005,4493160,75,136,536,0.671,287,17.2,232,981,77,0.0,165,0.571,0.521
dwight howard,2006,4806720,125,115,734,0.595,288,19.3,277,1292,65,0.0,217,0.565,0.532
dwight howard,2007,6061274,158,156,725,0.586,283,21.1,245,1443,70,0.5,317,0.619,0.603
dwight howard,2008,13758000,110,176,882,0.59,279,22.9,274,1695,74,0.0,263,0.619,0.601
dwight howard,2009,15202590,112,231,757,0.594,336,25.4,270,1624,77,0.0,240,0.6,0.573
dwight howard,2010,16647180,144,228,798,0.592,284,24.0,287,1503,75,0.0,274,0.63,0.617
dwight howard,2011,18091770,107,186,789,0.596,309,26.1,258,1784,107,0.0,279,0.616,0.597
dwight howard,2012,19536360,104,116,585,0.491,200,24.2,159,1113,81,0.0,175,0.569,0.579
dwight howard,2013,20513178,108,186,694,0.492,251,19.4,291,1296,84,0.167,225,0.573,0.581
dwight howard,2014,21436271,131,128,635,0.547,231,21.3,240,1297,60,0.286,229,0.6,0.594
dwight howard,2015,22359364,50,53,321,0.528,110,19.2,137,646,28,0.5,115,0.596,0.594
dwight howard,2016,23180275,98,113,597,0.489,238,18.9,219,976,69,0.0,166,0.604,0.626
dwight howard,2017,23500000,104,92,644,0.533,296,20.8,203,1002,64,0.0,170,0.627,0.635
dwyane wade,2004,2834160,275,34,162,0.747,85,17.6,140,991,86,0.302,196,0.53,0.477
dwyane wade,2005,3031920,520,82,287,0.762,110,23.1,230,1854,121,0.289,321,0.561,0.485
dwyane wade,2012,17182000,225,63,164,0.791,73,26.3,110,1082,82,0.268,129,0.559,0.513
dwyane wade,2013,18673000,352,56,258,0.725,86,24.0,140,1463,128,0.258,194,0.571,0.537
dwyane wade,2014,15000000,252,29,181,0.733,60,22.0,106,1028,79,0.281,161,0.588,0.557
dwyane wade,2015,20000000,299,21,161,0.768,58,21.4,105,1331,73,0.284,209,0.534,0.489
dwyane wade,2016,23200000,344,42,220,0.793,82,20.3,116,1409,79,0.159,203,0.517,0.468
dwyane wade,2017,15550000,229,41,207,0.794,64,18.5,112,1096,86,0.31,138,0.508,0.456
earl boykins,2001,650000,32,0,7,0.824,4,17.2,9,65,5,0.125,9,0.461,0.436
earl boykins,2002,528605,145,2,27,0.77,27,13.9,44,280,20,0.31,44,0.464,0.416
earl boykins,2003,2500000,221,4,53,0.865,35,17.6,75,600,38,0.377,73,0.543,0.439
earl boykins,2003,2500000,221,4,53,0.865,35,17.6,75,600,38,0.377,73,0.543,0.439
earl boykins,2006,2950000,230,4,60,0.874,21,15.7,73,756,48,0.346,83,0.513,0.434
earl boykins,2010,1352181,171,3,58,0.865,17,12.9,48,440,24,0.317,69,0.498,0.446
earl watson,2002,1215000,125,5,52,0.639,31,11.6,93,231,60,0.364,51,0.507,0.476
earl watson,2003,1336500,225,14,118,0.721,46,14.6,138,433,89,0.341,88,0.505,0.463
earl watson,2004,1458000,402,19,129,0.652,49,12.8,175,460,91,0.245,146,0.438,0.408
earl watson,2005,5000000,359,19,129,0.659,35,13.1,184,615,83,0.319,167,0.5,0.471
earl watson,2006,5400000,129,3,65,0.731,7,17.3,64,276,31,0.42,61,0.552,0.441
earl watson,2007,5800000,437,23,151,0.735,34,13.5,152,726,99,0.329,167,0.483,0.42
earl watson,2008,6200000,531,11,182,0.766,43,14.6,158,838,69,0.371,175,0.517,0.472
earl watson,2009,2800000,391,11,147,0.755,36,9.5,137,448,50,0.235,156,0.448,0.418
earl watson,2010,1229255,399,16,186,0.71,54,10.9,181,619,104,0.288,175,0.517,0.5
earl watson,2010,1229255,399,16,186,0.71,54,10.9,181,619,104,0.288,175,0.517,0.5
earl watson,2011,2000000,278,17,130,0.671,52,10.2,146,343,61,0.336,116,0.5,0.45
earl watson,2012,2000000,217,22,91,0.674,30,9.5,105,149,54,0.192,85,0.413,0.407
earl watson,2013,1399507,190,8,64,0.68,23,7.7,94,96,40,0.179,69,0.366,0.348
ed davis,2011,2063040,40,67,294,0.555,168,15.8,183,501,39,0.0,48,0.583,0.576
ed davis,2012,2207040,60,63,304,0.67,134,14.2,156,415,40,0.0,67,0.544,0.515
ed davis,2013,3153860,8,47,103,0.569,57,17.2,80,185,13,0.0,18,0.539,0.517
ed davis,2014,981084,27,43,168,0.528,92,15.9,114,357,17,0.0,40,0.542,0.534
ed davis,2015,7000000,94,98,370,0.487,230,20.0,202,656,49,0.0,58,0.594,0.601
ed davis,2016,6666667,88,72,375,0.559,224,18.7,202,526,57,0.0,64,0.616,0.611
ed davis,2017,6352531,27,22,147,0.617,96,11.5,137,200,15,0.0,37,0.563,0.528
ed pinckney,1991,900000,45,43,186,0.897,155,16.6,147,366,61,0.0,45,0.622,0.541
ed pinckney,1992,1150000,62,56,312,0.812,252,16.5,158,613,70,0.0,73,0.625,0.538
ed pinckney,1993,1470000,1,7,29,0.923,14,10.5,13,32,4,0.0,8,0.538,0.417
ed pinckney,1994,1485000,62,44,318,0.736,160,14.5,131,394,58,0.0,62,0.573,0.522
ed pinckney,1995,1926000,21,17,146,0.71,65,10.9,64,140,34,0.0,26,0.563,0.495
ed pinckney,1996,300000,22,11,102,0.764,74,13.9,55,150,33,0.0,23,0.594,0.529
eddie house,2001,465850,52,0,37,0.686,5,11.6,58,251,13,0.345,35,0.478,0.443
eddie house,2002,637435,123,5,93,0.857,17,11.6,98,514,43,0.344,80,0.471,0.422
eddie house,2009,2862000,92,7,146,0.792,11,15.4,113,691,61,0.444,55,0.592,0.445
eddie johnson,1991,1050000,94,7,134,0.912,91,18.4,144,1151,49,0.333,98,0.555,0.504
eddie johnson,1992,1100000,161,11,174,0.861,118,16.1,199,1386,55,0.252,130,0.528,0.48
eddie johnson,1993,1150000,135,4,148,0.911,124,17.1,173,1177,36,0.304,134,0.533,0.477
eddie johnson,1996,1200000,69,4,108,0.886,45,13.1,104,475,20,0.352,56,0.505,0.438
eddie johnson,1997,300000,35,1,74,0.854,24,14.2,48,277,10,0.388,30,0.568,0.496
eddie jones,1995,1600000,128,41,170,0.722,79,16.3,175,897,131,0.37,75,0.548,0.504
eddie jones,1996,1800000,246,45,188,0.739,45,17.0,162,893,129,0.366,99,0.583,0.555
eddie jones,1997,2000000,270,49,236,0.819,90,17.3,226,1374,189,0.391,169,0.559,0.464
eddie jones,1998,2200000,246,55,217,0.765,85,18.0,164,1349,160,0.389,146,0.592,0.538
eddie jones,2001,10091250,171,58,217,0.844,75,18.8,183,1094,110,0.378,135,0.553,0.471
eddie jones,2002,11212500,262,77,317,0.837,61,17.5,258,1480,117,0.39,148,0.546,0.451
eddie jones,2003,12333750,173,31,191,0.822,35,18.9,137,869,64,0.407,85,0.551,0.432
eddie jones,2004,13455000,258,34,270,0.835,38,16.7,226,1401,92,0.37,129,0.538,0.437
eddie jones,2005,14576250,212,38,367,0.806,38,13.6,251,1018,86,0.372,99,0.556,0.477
eddie jones,2006,14863778,177,27,244,0.781,35,14.7,201,885,131,0.356,93,0.542,0.457
eddie jones,2007,1830000,76,8,112,0.829,17,14.3,70,332,46,0.378,24,0.574,0.528
eddie jones,2008,2000000,69,8,114,0.714,18,7.6,72,176,26,0.293,29,0.473,0.5
eddy curry,2002,2879280,25,53,161,0.656,111,14.4,173,483,16,0.0,69,0.54,0.501
eddy curry,2003,3080160,37,62,237,0.624,116,17.5,226,849,18,0.0,137,0.607,0.585
eddy curry,2008,9723983,32,29,164,0.623,111,15.0,157,781,14,0.0,126,0.578,0.546
eddy curry,2009,10500423,0,0,4,0.333,0,2.8,5,5,0,0.0,2,0.753,1.0
eddy curry,2010,11530592,0,1,9,0.588,4,-1.9,13,26,0,0.0,13,0.456,0.381
eddy curry,2012,23852,1,2,8,0.75,4,3.6,17,30,0,0.0,10,0.508,0.462
eduardo najera,2001,465850,27,8,54,0.424,41,14.0,48,131,13,0.333,17,0.522,0.528
eduardo najera,2002,3047620,38,30,193,0.676,149,14.8,156,400,56,0.0,40,0.548,0.503
eduardo najera,2005,4190476,28,14,76,0.63,49,12.5,77,179,23,0.0,29,0.526,0.521
eduardo najera,2008,3250000,95,40,224,0.708,113,12.1,199,464,69,0.361,59,0.57,0.548
eduardo najera,2009,3100000,19,4,50,0.364,17,7.7,50,79,10,0.2,18,0.472,0.571
elden campbell,1991,575000,10,38,56,0.653,40,14.5,71,144,11,0.0,16,0.498,0.455
elden campbell,1992,575000,59,159,268,0.619,155,13.3,203,578,53,0.0,73,0.491,0.45
elden campbell,1993,1700000,48,100,205,0.637,127,14.2,165,606,59,0.0,69,0.497,0.46
elden campbell,1994,2100000,86,146,352,0.689,167,15.2,241,934,64,0.0,98,0.503,0.463
elden campbell,1995,2200000,92,132,277,0.666,168,15.4,246,913,69,0.0,98,0.5,0.459
elden campbell,1996,7000000,181,212,461,0.713,162,18.0,300,1143,88,0.0,137,0.549,0.506
elden campbell,1997,7000000,126,117,408,0.711,207,16.8,276,1148,46,0.25,130,0.52,0.47
elden campbell,1998,7000000,78,102,312,0.693,143,16.4,209,816,35,0.5,115,0.527,0.463
elden campbell,2001,7975000,104,140,451,0.709,157,16.4,280,1022,60,0.0,144,0.505,0.443
elden campbell,2002,8050000,102,137,397,0.797,133,19.5,264,1074,60,0.0,138,0.558,0.485
elden campbell,2003,4000000,9,8,26,0.762,13,10.8,27,48,9,0.0,8,0.419,0.333
elden campbell,2004,4400000,45,50,157,0.685,52,13.8,137,361,21,0.0,63,0.49,0.439
elliot perry,1994,250000,125,1,27,0.75,12,11.3,36,105,25,0.0,43,0.419,0.382
elliot perry,1995,2025000,394,4,100,0.81,51,17.3,142,795,156,0.417,163,0.59,0.532
elliot perry,1996,2000000,353,5,102,0.778,34,16.2,140,697,87,0.407,146,0.549,0.484
elliot perry,1997,2000000,247,3,100,0.745,24,15.2,117,562,98,0.358,111,0.557,0.523
elliot perry,1998,2000000,230,2,87,0.844,21,11.5,129,591,90,0.34,128,0.485,0.438
elliot perry,1999,2000000,35,0,20,0.75,6,8.4,22,78,16,0.391,32,0.427,0.333
elliot perry,2000,1050000,139,1,48,0.806,13,14.8,47,317,39,0.282,60,0.493,0.459
elton brand,2001,3882360,240,118,461,0.708,285,20.4,243,1490,71,0.0,219,0.524,0.477
elton brand,2002,4895656,191,163,529,0.742,396,23.6,254,1453,80,0.0,173,0.586,0.527
elton brand,2005,13152000,208,169,474,0.752,296,22.4,240,1622,62,0.0,183,0.554,0.504
elton brand,2006,14248000,208,201,554,0.775,236,26.5,227,1953,81,0.333,173,0.58,0.527
elton brand,2007,15344000,235,179,476,0.761,268,23.1,238,1642,77,1.0,202,0.581,0.532
elton brand,2008,13757844,16,15,43,0.787,21,18.0,21,141,3,0.0,17,0.523,0.456
elton brand,2009,14858471,37,45,177,0.676,77,14.6,78,399,17,0.0,68,0.484,0.447
elton brand,2010,15959099,109,80,282,0.738,179,15.7,232,996,82,0.0,131,0.518,0.481
elton brand,2011,17059727,120,106,439,0.78,237,18.5,244,1217,92,0.0,101,0.553,0.512
elton brand,2012,16059854,97,97,284,0.733,145,18.0,176,659,58,0.0,65,0.521,0.495
elton brand,2013,4000000,70,90,300,0.71,130,15.2,192,518,50,0.0,57,0.499,0.474
elton brand,2013,4000000,70,90,300,0.71,130,15.2,192,518,50,0.0,57,0.499,0.474
elton brand,2014,2000000,74,88,264,0.649,97,14.0,192,419,40,0.0,60,0.561,0.542
elton brand,2015,890693,22,25,72,0.522,28,9.4,54,96,17,0.0,18,0.457,0.447
elton brand,2016,1000000,18,8,54,0.889,9,11.4,32,70,9,0.0,11,0.461,0.437
eric bledsoe,2011,1596360,289,26,155,0.744,68,10.8,130,543,92,0.276,194,0.499,0.47
eric bledsoe,2012,1707720,66,14,43,0.636,22,11.2,58,132,31,0.2,47,0.454,0.448
eric bledsoe,2013,2626473,233,55,147,0.791,78,17.5,112,643,109,0.397,137,0.513,0.453
eric bledsoe,2014,12173913,235,14,175,0.772,27,19.6,99,763,69,0.357,143,0.578,0.517
eric bledsoe,2015,13086957,493,45,351,0.8,72,18.4,189,1377,127,0.324,274,0.555,0.491
eric bledsoe,2016,14000000,190,19,107,0.802,18,20.0,75,632,63,0.372,110,0.557,0.482
eric bledsoe,2017,14500000,418,31,268,0.847,52,20.6,164,1390,92,0.335,223,0.563,0.477
eric gordon,2009,2819880,215,35,156,0.854,45,14.9,172,1252,78,0.389,164,0.593,0.496
eric gordon,2010,3016680,186,14,135,0.742,25,14.1,96,1045,69,0.371,144,0.571,0.503
eric gordon,2011,3831184,244,18,119,0.825,45,18.5,115,1247,71,0.364,151,0.566,0.488
eric gordon,2012,13668750,31,4,23,0.754,2,19.2,20,185,13,0.25,24,0.549,0.53
eric gordon,2013,14283844,137,8,67,0.842,10,15.4,75,713,45,0.324,117,0.523,0.436
eric gordon,2014,14898938,208,12,135,0.785,30,14.9,114,988,74,0.391,134,0.54,0.456
eric gordon,2015,15514031,229,14,131,0.805,28,12.7,145,818,50,0.448,122,0.544,0.38
eric gordon,2016,12385364,121,14,89,0.888,10,13.5,98,686,43,0.384,73,0.565,0.457
eric gordon,2017,12943020,188,40,172,0.84,29,13.1,150,1217,48,0.372,121,0.557,0.468
eric montross,1995,1040000,36,61,370,0.635,196,12.1,299,781,29,0.0,112,0.565,0.535
eric montross,1996,1280000,43,29,233,0.376,119,10.6,181,442,19,0.0,83,0.546,0.566
eric montross,1997,1520000,29,39,167,0.393,115,11.3,118,157,11,0.0,26,0.45,0.451
eric montross,1998,1760000,4,15,66,0.429,41,9.4,66,71,6,0.0,14,0.46,0.456
eric montross,1999,2000000,14,27,94,0.344,45,9.1,107,95,12,0.0,16,0.505,0.532
eric montross,2000,2240000,7,9,54,0.5,18,0.2,81,40,6,0.0,22,0.332,0.309
eric montross,2001,2480000,4,3,20,0.2,9,8.1,15,13,3,0.0,4,0.339,0.353
eric montross,2002,2720000,16,23,104,0.323,36,5.8,92,116,12,0.0,25,0.398,0.405
eric murdock,1992,700000,92,7,33,0.754,21,13.6,52,203,30,0.192,50,0.484,0.452
eric murdock,1993,800000,603,7,189,0.78,95,19.3,177,1138,174,0.261,207,0.534,0.498
eric murdock,1994,1000000,546,12,170,0.813,91,20.3,189,1257,197,0.411,206,0.549,0.479
eric murdock,1995,2000000,482,12,166,0.79,48,17.3,139,977,113,0.375,194,0.524,0.432
eric murdock,1999,1925000,66,2,32,0.808,3,12.3,35,119,22,0.364,29,0.474,0.402
eric murdock,2000,2100000,108,5,62,0.638,15,12.5,67,225,47,0.381,58,0.468,0.387
eric piatkowski,1995,1138000,77,15,70,0.783,63,13.9,150,566,37,0.374,63,0.559,0.492
eric piatkowski,1996,1363000,48,10,63,0.817,40,12.2,83,301,24,0.333,45,0.541,0.469
eric piatkowski,1997,1587500,52,10,56,0.821,49,18.2,85,388,33,0.425,46,0.579,0.466
eric piatkowski,1998,1650000,85,12,166,0.824,70,15.5,137,760,51,0.409,80,0.591,0.489
eric piatkowski,1999,2000000,53,6,101,0.863,39,15.3,86,513,44,0.394,53,0.555,0.456
eric piatkowski,2000,2200000,81,13,148,0.85,74,13.0,140,654,44,0.383,57,0.53,0.439
eric piatkowski,2001,3000000,96,19,187,0.873,54,14.6,123,860,46,0.404,76,0.572,0.456
eric piatkowski,2002,3000000,112,12,141,0.894,43,13.8,110,626,41,0.466,64,0.601,0.412
eric piatkowski,2003,2500000,70,9,112,0.828,44,16.0,92,601,33,0.398,56,0.601,0.531
eric piatkowski,2006,1178348,13,1,19,0.4,4,6.2,20,59,6,0.273,11,0.467,0.536
eric piatkowski,2007,1219590,4,1,7,1.0,2,7.7,6,27,0,0.389,5,0.522,0.286
eric snow,1996,247500,73,0,34,0.592,9,10.7,53,115,28,0.2,38,0.473,0.444
eric snow,1997,706300,159,3,53,0.712,17,12.5,94,199,37,0.267,48,0.515,0.47
eric snow,1998,846300,164,4,58,0.721,19,12.5,99,184,60,0.125,51,0.49,0.462
eric snow,1999,3000000,301,1,137,0.733,25,12.9,149,413,100,0.238,111,0.499,0.44
eric snow,2005,5484375,317,16,118,0.738,37,9.0,189,322,67,0.289,89,0.445,0.397
eric snow,2006,6093750,346,19,160,0.688,38,8.1,218,391,76,0.1,116,0.444,0.416
eric snow,2007,6703125,330,16,153,0.637,35,8.6,185,342,55,0.0,111,0.458,0.422
eric snow,2008,7312500,42,4,16,0.455,4,3.1,30,22,10,0.0,10,0.231,0.167
eric williams,1996,1008000,70,11,125,0.671,92,13.3,147,685,56,0.3,88,0.506,0.444
eric williams,1997,1139520,129,13,203,0.752,126,13.3,213,1078,72,0.25,139,0.533,0.458
eric williams,1998,2780000,12,0,11,0.689,10,17.0,9,79,4,0.0,9,0.489,0.393
eric williams,1999,3336000,37,8,47,0.799,34,10.7,76,277,27,0.231,49,0.494,0.383
eric williams,2000,3890000,93,16,101,0.793,55,11.8,165,489,44,0.347,66,0.531,0.446
eric williams,2001,4448000,112,13,143,0.714,64,10.0,179,535,64,0.331,76,0.487,0.375
eric williams,2002,5004000,109,8,163,0.731,58,8.8,179,472,77,0.279,95,0.49,0.401
eric williams,2003,5540000,140,19,239,0.75,143,13.1,234,746,86,0.336,97,0.538,0.467
eric williams,2004,3580000,95,8,147,0.787,44,11.2,128,469,48,0.253,57,0.471,0.399
eric williams,2005,3938000,50,2,61,0.717,16,9.1,67,159,22,0.333,26,0.472,0.393
erick dampier,1997,1478880,43,73,198,0.637,96,11.8,153,370,19,1.0,84,0.451,0.388
erick dampier,1998,1538000,94,139,443,0.669,272,14.0,281,971,39,0.0,175,0.502,0.446
erick dampier,1999,4988000,54,58,218,0.588,164,11.8,165,442,26,0.0,92,0.439,0.389
erick dampier,2000,5610000,19,15,86,0.529,48,9.6,75,167,8,0.0,29,0.427,0.405
erick dampier,2001,6235000,59,58,153,0.532,97,10.0,123,319,17,0.0,82,0.432,0.404
erick dampier,2002,6858500,87,167,220,0.645,167,11.3,235,554,17,0.0,156,0.484,0.435
erick dampier,2003,7842000,58,154,295,0.698,248,15.8,242,673,27,0.0,112,0.543,0.498
erick dampier,2004,7700000,60,137,543,0.654,344,20.1,227,913,33,0.0,131,0.573,0.537
erick dampier,2005,8662500,51,80,318,0.605,183,15.2,205,542,15,0.0,102,0.58,0.555
erick dampier,2008,11553000,63,106,332,0.575,207,15.3,226,440,24,0.0,80,0.645,0.643
erick dampier,2009,12115500,77,95,349,0.638,216,15.7,191,454,24,0.0,74,0.664,0.65
erick strickland,1999,2240000,64,2,71,0.815,12,18.0,44,249,40,0.305,36,0.499,0.438
erick strickland,2002,762435,184,1,191,0.845,22,12.9,145,606,56,0.385,94,0.545,0.394
erick strickland,2003,1500000,209,7,122,0.805,23,13.5,111,458,38,0.388,98,0.547,0.459
erick strickland,2004,1650000,90,2,58,0.863,13,14.0,63,231,26,0.439,54,0.529,0.385
ersan ilyasova,2010,2320500,84,23,360,0.715,157,15.7,251,840,53,0.336,71,0.526,0.496
ersan ilyasova,2011,2541000,56,24,260,0.894,105,14.3,159,571,51,0.298,63,0.516,0.479
ersan ilyasova,2012,7900000,71,44,333,0.781,196,20.5,133,782,42,0.455,76,0.577,0.501
ersan ilyasova,2013,7900000,117,36,366,0.796,154,18.3,185,962,68,0.444,75,0.552,0.469
ersan ilyasova,2014,7900000,72,8,235,0.823,107,13.8,135,618,46,0.282,61,0.486,0.446
ersan ilyasova,2015,7900000,56,19,197,0.645,80,16.8,149,669,36,0.389,45,0.554,0.515
ersan ilyasova,2016,8400000,12,6,76,0.711,45,14.7,51,178,14,0.409,12,0.515,0.422
ersan ilyasova,2017,6000000,43,8,109,0.8,42,13.5,73,270,22,0.348,34,0.53,0.455
ervin johnson,1994,716600,7,22,70,0.63,48,16.1,45,117,10,0.0,24,0.463,0.415
ervin johnson,1995,767000,16,67,188,0.63,101,9.6,163,199,17,0.0,54,0.469,0.445
ervin johnson,1996,1636000,48,129,304,0.669,129,13.1,245,446,40,0.333,98,0.547,0.513
ervin johnson,1997,2281128,71,227,682,0.615,231,14.3,288,582,65,0.0,118,0.543,0.523
ervin johnson,1998,2594000,59,158,443,0.601,242,15.6,321,649,79,0.0,117,0.564,0.537
ervin johnson,1999,2951029,19,57,200,0.61,120,14.5,151,256,29,0.0,47,0.544,0.508
ervin johnson,2000,2700000,44,127,415,0.605,233,12.7,298,383,81,0.0,80,0.55,0.518
ervin johnson,2001,3670929,40,97,408,0.538,205,11.2,257,266,44,0.0,47,0.557,0.545
ervin johnson,2002,3998679,27,82,324,0.455,142,8.6,219,208,37,0.0,52,0.468,0.464
ervin johnson,2003,4418156,24,63,177,0.682,117,9.4,178,152,34,0.0,34,0.492,0.452
ervin johnson,2004,4837633,24,43,171,0.607,61,8.5,156,127,27,0.0,30,0.551,0.539
ervin johnson,2005,1138500,6,13,70,0.64,43,8.3,86,73,7,1.0,18,0.562,0.509
etan thomas,2002,1597200,6,35,126,0.554,55,15.7,76,203,17,0.0,26,0.553,0.536
etan thomas,2003,2200942,3,23,95,0.638,70,15.8,66,182,8,0.0,33,0.55,0.492
etan thomas,2004,4903000,68,123,345,0.647,183,16.4,219,705,36,0.0,113,0.538,0.489
etan thomas,2005,5393300,20,51,159,0.528,85,13.0,133,332,17,0.0,50,0.521,0.502
etan thomas,2006,5883600,14,68,180,0.6,99,13.6,148,337,20,0.0,51,0.56,0.533
etan thomas,2007,6373900,29,89,241,0.558,136,15.6,162,395,22,0.0,71,0.585,0.574
etan thomas,2009,7350000,6,18,41,0.696,25,10.1,35,80,3,0.0,18,0.525,0.485
etan thomas,2010,1223166,1,16,46,0.591,18,6.9,39,75,4,0.0,18,0.483,0.456
evan turner,2011,4947840,159,14,264,0.808,42,10.8,138,565,49,0.318,80,0.484,0.435
evan turner,2012,5293080,180,20,349,0.676,27,12.6,117,610,40,0.224,105,0.478,0.466
evan turner,2013,6679867,354,17,461,0.74,56,12.1,197,1094,71,0.365,187,0.478,0.428
evan turner,2014,3278000,64,2,74,0.706,12,9.7,48,192,11,0.5,34,0.468,0.398
evan turner,2015,3425510,449,19,377,0.752,40,12.8,180,779,83,0.277,198,0.482,0.458
evan turner,2016,16393443,359,28,347,0.827,50,13.6,139,854,80,0.241,169,0.513,0.482
evan turner,2017,17131148,205,24,211,0.825,36,11.4,121,586,53,0.263,100,0.491,0.47
felton spencer,1991,1340000,25,121,369,0.722,272,13.8,337,572,48,0.0,77,0.581,0.513
felton spencer,1994,1881250,43,67,423,0.607,235,11.7,304,677,41,0.0,127,0.54,0.505
felton spencer,1995,2181000,17,32,170,0.793,90,12.3,131,317,12,0.0,68,0.578,0.488
felton spencer,1996,2694000,11,54,206,0.689,100,10.4,240,396,20,0.0,77,0.57,0.52
felton spencer,1997,2178099,21,50,258,0.584,152,9.1,273,368,34,0.0,87,0.521,0.486
felton spencer,1998,1650000,17,37,133,0.557,93,8.5,175,162,23,0.0,49,0.495,0.457
felton spencer,1999,510000,0,10,28,0.462,18,9.8,41,42,5,0.0,9,0.473,0.455
francisco elson,2006,3000000,47,45,240,0.662,99,10.1,211,352,54,0.2,65,0.556,0.538
francisco elson,2007,3000000,55,59,255,0.775,81,11.2,184,350,31,0.0,86,0.552,0.514
francisco elson,2008,1700000,8,6,48,0.462,17,3.8,34,66,6,0.0,17,0.352,0.345
francisco elson,2009,1700000,32,36,129,0.846,100,10.3,144,200,36,0.25,48,0.537,0.497
francisco elson,2010,1146337,0,0,0,0.0,1,6.3,0,2,0,0.0,0,0.301,0.5
francisco elson,2011,305792,33,14,80,0.839,35,8.9,84,134,21,0.0,32,0.529,0.478
francisco garcia,2006,1092600,94,47,146,0.772,39,10.3,135,377,41,0.285,75,0.51,0.484
francisco garcia,2009,5800000,150,67,162,0.82,56,14.1,196,824,80,0.398,112,0.554,0.466
francisco garcia,2010,5500000,45,19,55,0.882,11,12.4,49,202,10,0.39,21,0.55,0.504
francisco garcia,2011,5800000,71,49,109,0.855,24,13.5,126,560,51,0.362,45,0.551,0.502
francisco garcia,2014,1316809,63,33,101,0.526,21,9.3,120,315,27,0.358,30,0.521,0.485
frank brickowski,1991,1055000,131,43,297,0.798,129,16.4,255,942,86,0.0,160,0.578,0.528
frank brickowski,1992,1800000,122,23,247,0.767,97,15.5,223,740,60,0.5,112,0.564,0.524
frank brickowski,1993,1850000,196,44,285,0.728,120,17.0,235,1115,80,0.308,202,0.584,0.553
frank brickowski,1994,2233000,57,11,93,0.746,32,13.4,77,282,28,0.5,56,0.541,0.502
frank brickowski,1996,1500000,58,8,125,0.709,26,8.6,185,339,26,0.405,78,0.585,0.526
fred hoiberg,1996,297000,8,1,5,0.833,4,14.4,12,32,6,0.333,7,0.594,0.438
fred hoiberg,2001,1600000,263,12,287,0.866,21,15.3,155,673,98,0.412,74,0.597,0.465
fred hoiberg,2002,1400000,136,5,192,0.84,18,12.2,87,345,61,0.261,32,0.519,0.487
fred hoiberg,2003,938679,70,5,126,0.82,11,10.2,59,144,40,0.238,25,0.486,0.419
fred hoiberg,2004,1600000,109,10,247,0.845,21,13.6,136,530,66,0.442,44,0.611,0.483
fred hoiberg,2005,1760000,85,15,149,0.873,32,16.7,105,437,50,0.483,20,0.664,0.496
fred jones,2003,1506000,5,1,5,0.75,4,5.5,13,23,6,0.286,6,0.446,0.412
